Epoch,Batch,Loss,Recon,KLD
9,415,0.2831,0.2519,6.2362
9,416,0.2687,0.2348,6.7914
9,417,0.3025,0.2702,6.4710
9,418,0.2777,0.2440,6.7418
9,419,0.3036,0.2694,6.8466
9,420,0.2749,0.2418,6.6089
9,421,0.2886,0.2567,6.3835
9,422,0.2883,0.2562,6.4136
9,423,0.2910,0.2592,6.3663
9,424,0.2936,0.2604,6.6411
9,425,0.3346,0.3014,6.6528
9,426,0.2979,0.2669,6.2018
9,427,0.3115,0.2805,6.2022
9,428,0.2829,0.2504,6.5057
9,429,0.3064,0.2737,6.5403
9,430,0.2990,0.2675,6.3020
9,431,0.2973,0.2647,6.5284
9,432,0.3182,0.2855,6.5387
9,433,0.2926,0.2612,6.2858
9,434,0.3014,0.2678,6.7097
9,435,0.3169,0.2824,6.9126
9,436,0.3038,0.2705,6.6557
9,437,0.2959,0.2633,6.5194
9,438,0.3192,0.2861,6.6076
9,439,0.3220,0.2891,6.5763
9,440,0.2856,0.2522,6.6785
9,441,0.3193,0.2843,6.9963
9,442,0.2924,0.2596,6.5505
9,443,0.2765,0.2440,6.5116
9,444,0.3097,0.2773,6.4680
9,445,0.2867,0.2540,6.5380
9,446,0.2860,0.2531,6.5775
9,447,0.2801,0.2492,6.1745
9,448,0.2915,0.2563,7.0385
9,449,0.3084,0.2735,6.9823
9,450,0.2732,0.2399,6.6742
9,451,0.3049,0.2714,6.6961
9,452,0.2807,0.2482,6.4927
9,453,0.2783,0.2465,6.3570
9,454,0.2803,0.2473,6.6080
9,455,0.3017,0.2682,6.7064
9,456,0.3219,0.2880,6.7721
9,457,0.2888,0.2564,6.4897
9,458,0.3138,0.2804,6.6690
9,459,0.2801,0.2458,6.8504
9,460,0.2758,0.2422,6.7204
9,461,0.2950,0.2605,6.9137
9,462,0.2954,0.2612,6.8414
9,463,0.3102,0.2777,6.5134
9,464,0.2946,0.2622,6.4818
9,465,0.2956,0.2619,6.7306
9,466,0.2975,0.2650,6.4965
9,467,0.3000,0.2661,6.7833
9,468,0.2828,0.2488,6.8046
9,469,0.3021,0.2693,6.5575
9,470,0.2920,0.2597,6.4603
9,471,0.3140,0.2805,6.7048
9,472,0.2975,0.2649,6.5051
9,473,0.3013,0.2683,6.5936
9,474,0.2905,0.2566,6.7849
9,475,0.2875,0.2562,6.2542
9,476,0.3145,0.2808,6.7285
9,477,0.2936,0.2610,6.5260
9,478,0.2900,0.2577,6.4494
9,479,0.2968,0.2636,6.6285
9,480,0.2823,0.2484,6.7684
9,481,0.2935,0.2597,6.7625
9,482,0.2925,0.2586,6.7750
9,483,0.3082,0.2744,6.7482
9,484,0.2898,0.2572,6.5082
9,485,0.3155,0.2827,6.5686
9,486,0.2699,0.2385,6.2720
9,487,0.3008,0.2684,6.4764
9,488,0.2689,0.2365,6.4828
9,489,0.2837,0.2521,6.3163
9,490,0.2814,0.2484,6.6057
9,491,0.2823,0.2504,6.3896
9,492,0.2863,0.2529,6.6890
9,493,0.2945,0.2612,6.6728
9,494,0.2811,0.2481,6.5927
9,495,0.2707,0.2369,6.7665
9,496,0.3008,0.2676,6.6571
9,497,0.2913,0.2590,6.4522
9,498,0.3062,0.2734,6.5721
9,499,0.2589,0.2254,6.6833
9,500,0.3186,0.2853,6.6664
9,501,0.2992,0.2648,6.8852
9,502,0.2972,0.2641,6.6135
9,503,0.2718,0.2388,6.5986
9,504,0.2872,0.2544,6.5573
9,505,0.3126,0.2783,6.8523
9,506,0.2901,0.2561,6.8192
9,507,0.2712,0.2388,6.4777
9,508,0.2868,0.2549,6.3823
9,509,0.2976,0.2653,6.4521
9,510,0.2994,0.2654,6.7919
9,511,0.2768,0.2424,6.8795
9,512,0.3147,0.2827,6.4151
9,513,0.2892,0.2573,6.3615
9,514,0.3234,0.2890,6.8688
9,515,0.3320,0.2984,6.7223
9,516,0.2867,0.2553,6.2895
9,517,0.3279,0.2944,6.6955
9,518,0.2747,0.2413,6.6630
9,519,0.3109,0.2775,6.6795
9,520,0.2983,0.2655,6.5492
9,521,0.3017,0.2699,6.3503
9,522,0.3147,0.2828,6.3691
9,523,0.2686,0.2368,6.3772
9,524,0.2984,0.2665,6.3814
9,525,0.3067,0.2741,6.5179
9,526,0.2666,0.2337,6.5784
9,527,0.3064,0.2731,6.6667
9,528,0.3100,0.2781,6.3922
9,529,0.2789,0.2467,6.4392
9,530,0.3061,0.2735,6.5187
9,531,0.2816,0.2483,6.6694
9,532,0.3187,0.2867,6.4016
9,533,0.2968,0.2633,6.6894
9,534,0.2831,0.2499,6.6483
9,535,0.2772,0.2445,6.5309
9,536,0.2957,0.2623,6.6748
9,537,0.2921,0.2586,6.7029
9,538,0.3053,0.2723,6.6065
9,539,0.2851,0.2520,6.6183
9,540,0.2971,0.2646,6.5044
9,541,0.3164,0.2819,6.9050
9,542,0.2868,0.2543,6.5005
9,543,0.2891,0.2557,6.6859
9,544,0.2982,0.2652,6.5887
9,545,0.3010,0.2673,6.7465
9,546,0.2995,0.2666,6.5786
9,547,0.2946,0.2611,6.6978
9,548,0.3129,0.2801,6.5519
9,549,0.2783,0.2447,6.7141
9,550,0.3008,0.2668,6.7980
9,551,0.3217,0.2894,6.4661
9,552,0.2831,0.2498,6.6558
9,553,0.2792,0.2462,6.6086
9,554,0.2858,0.2530,6.5490
9,555,0.2952,0.2633,6.3813
9,556,0.2900,0.2567,6.6541
9,557,0.2881,0.2564,6.3261
9,558,0.2832,0.2501,6.6168
9,559,0.2851,0.2521,6.5998
9,560,0.3084,0.2744,6.8014
9,561,0.3130,0.2791,6.7752
9,562,0.3096,0.2763,6.6523
9,563,0.2976,0.2645,6.6130
9,564,0.3117,0.2789,6.5597
9,565,0.3211,0.2857,7.0899
9,566,0.2793,0.2461,6.6264
9,567,0.3040,0.2705,6.6870
9,568,0.2726,0.2379,6.9449
9,569,0.2929,0.2583,6.9153
9,570,0.3120,0.2783,6.7446
9,571,0.3247,0.2908,6.7757
9,572,0.2917,0.2577,6.7950
9,573,0.2892,0.2548,6.8851
9,574,0.2849,0.2512,6.7428
9,575,0.2977,0.2647,6.6025
9,576,0.3157,0.2833,6.4713
9,577,0.2752,0.2420,6.6488
9,578,0.2936,0.2596,6.8035
9,579,0.2898,0.2563,6.7089
9,580,0.2994,0.2643,7.0186
9,581,0.3044,0.2720,6.4665
9,582,0.2717,0.2388,6.5782
9,583,0.3016,0.2680,6.7168
9,584,0.2926,0.2599,6.5292
9,585,0.3084,0.2752,6.6471
9,586,0.3026,0.2701,6.4886
9,587,0.2866,0.2549,6.3533
9,588,0.3139,0.2805,6.6870
9,589,0.2850,0.2530,6.4061
9,590,0.2890,0.2564,6.5210
9,591,0.2995,0.2661,6.6868
9,592,0.3143,0.2832,6.2136
9,593,0.2889,0.2552,6.7440
9,594,0.3077,0.2761,6.3261
9,595,0.2803,0.2470,6.6541
9,596,0.2867,0.2529,6.7739
9,597,0.3169,0.2836,6.6572
9,598,0.2728,0.2407,6.4306
9,599,0.3127,0.2792,6.7034
9,600,0.2622,0.2291,6.6179
9,601,0.3038,0.2704,6.6881
9,602,0.2727,0.2392,6.6857
9,603,0.3004,0.2662,6.8259
9,604,0.3376,0.3025,7.0363
9,605,0.2903,0.2545,7.1535
9,606,0.2985,0.2646,6.7806
9,607,0.2862,0.2526,6.7277
9,608,0.2751,0.2408,6.8567
9,609,0.3012,0.2679,6.6516
9,610,0.2749,0.2423,6.5324
9,611,0.2833,0.2486,6.9465
9,612,0.2918,0.2588,6.6082
9,613,0.2933,0.2608,6.4970
9,614,0.3001,0.2683,6.3605
9,615,0.3271,0.2935,6.7292
9,616,0.2901,0.2581,6.3887
9,617,0.2975,0.2647,6.5732
9,618,0.2993,0.2674,6.3961
9,619,0.2768,0.2445,6.4431
9,620,0.3218,0.2886,6.6458
9,621,0.2946,0.2623,6.4633
9,622,0.2795,0.2470,6.5068
9,623,0.2884,0.2564,6.4045
9,624,0.2687,0.2364,6.4588
9,625,0.2831,0.2514,6.3402
9,626,0.3149,0.2814,6.7022
9,627,0.3018,0.2681,6.7448
9,628,0.2819,0.2473,6.9141
9,629,0.3034,0.2689,6.9075
9,630,0.3401,0.3056,6.9134
9,631,0.2918,0.2571,6.9481
9,632,0.2766,0.2422,6.8792
9,633,0.3176,0.2839,6.7518
9,634,0.3121,0.2775,6.9214
9,635,0.2857,0.2515,6.8553
9,636,0.2913,0.2582,6.6151
9,637,0.3051,0.2709,6.8510
9,638,0.3006,0.2663,6.8554
9,639,0.2890,0.2568,6.4356
9,640,0.2901,0.2582,6.3790
9,641,0.2967,0.2626,6.8187
9,642,0.2746,0.2430,6.3154
9,643,0.2671,0.2356,6.2861
9,644,0.3055,0.2728,6.5464
9,645,0.2776,0.2450,6.5093
9,646,0.3249,0.2916,6.6659
9,647,0.2981,0.2654,6.5400
9,648,0.2746,0.2421,6.5097
9,649,0.2923,0.2587,6.7018
9,650,0.2862,0.2541,6.4332
9,651,0.2901,0.2555,6.9202
9,652,0.2896,0.2567,6.5714
9,653,0.3013,0.2684,6.5865
9,654,0.2790,0.2443,6.9320
9,655,0.2834,0.2497,6.7484
9,656,0.3026,0.2686,6.7965
9,657,0.2983,0.2647,6.7297
9,658,0.3163,0.2840,6.4695
10,0,0.2778,0.2443,6.7110
10,1,0.2908,0.2576,6.6520
10,2,0.3052,0.2732,6.4142
10,3,0.2968,0.2647,6.4243
10,4,0.2831,0.2502,6.5878
10,5,0.2965,0.2637,6.5508
10,6,0.2825,0.2506,6.3741
10,7,0.2836,0.2511,6.4871
10,8,0.2779,0.2453,6.5307
10,9,0.3063,0.2733,6.6017
10,10,0.3254,0.2921,6.6571
10,11,0.2949,0.2618,6.6158
10,12,0.2761,0.2427,6.6706
10,13,0.2829,0.2481,6.9686
10,14,0.2693,0.2342,7.0289
10,15,0.2889,0.2544,6.9066
10,16,0.2835,0.2483,7.0278
10,17,0.2562,0.2215,6.9384
10,18,0.2810,0.2446,7.2746
10,19,0.2895,0.2530,7.3024
10,20,0.2853,0.2512,6.8241
10,21,0.2979,0.2637,6.8268
10,22,0.2771,0.2424,6.9365
10,23,0.2782,0.2437,6.9110
10,24,0.3107,0.2756,7.0130
10,25,0.2750,0.2424,6.5142
10,26,0.2963,0.2625,6.7498
10,27,0.2719,0.2394,6.4934
10,28,0.2832,0.2508,6.4717
10,29,0.2769,0.2438,6.6338
10,30,0.3111,0.2780,6.6113
10,31,0.2742,0.2415,6.5415
10,32,0.2852,0.2521,6.6128
10,33,0.2686,0.2369,6.3407
10,34,0.2756,0.2429,6.5571
10,35,0.3089,0.2770,6.3816
10,36,0.2987,0.2661,6.5236
10,37,0.3025,0.2700,6.4959
10,38,0.2847,0.2519,6.5588
10,39,0.2862,0.2529,6.6517
10,40,0.3309,0.2980,6.5778
10,41,0.3342,0.3002,6.7870
10,42,0.2754,0.2434,6.3975
10,43,0.2913,0.2573,6.7866
10,44,0.2965,0.2633,6.6309
10,45,0.2936,0.2593,6.8480
10,46,0.2906,0.2564,6.8432
10,47,0.2772,0.2437,6.7078
10,48,0.2736,0.2402,6.6926
10,49,0.3001,0.2650,7.0207
10,50,0.3151,0.2807,6.8651
10,51,0.2844,0.2505,6.7828
10,52,0.2966,0.2626,6.7895
10,53,0.2775,0.2436,6.7821
10,54,0.2656,0.2319,6.7572
10,55,0.2860,0.2527,6.6428
10,56,0.2967,0.2654,6.2598
10,57,0.3006,0.2687,6.3715
10,58,0.2707,0.2381,6.5193
10,59,0.2913,0.2588,6.4892
10,60,0.2874,0.2540,6.6872
10,61,0.2975,0.2654,6.4187
10,62,0.3128,0.2788,6.7868
10,63,0.2742,0.2396,6.9281
10,64,0.2816,0.2488,6.5632
10,65,0.2694,0.2371,6.4555
10,66,0.2889,0.2554,6.6837
10,67,0.2830,0.2499,6.6151
10,68,0.2944,0.2601,6.8643
10,69,0.3004,0.2665,6.7838
10,70,0.2633,0.2294,6.7698
10,71,0.2959,0.2625,6.6861
10,72,0.2897,0.2561,6.7147
10,73,0.2866,0.2534,6.6437
10,74,0.2776,0.2456,6.3988
10,75,0.2811,0.2489,6.4457
10,76,0.2885,0.2544,6.8230
10,77,0.2932,0.2607,6.4908
10,78,0.2980,0.2662,6.3682
10,79,0.2815,0.2483,6.6408
10,80,0.2996,0.2675,6.4169
10,81,0.2999,0.2679,6.4025
10,82,0.2835,0.2499,6.7322
10,83,0.2988,0.2652,6.7219
10,84,0.2784,0.2451,6.6729
10,85,0.2751,0.2424,6.5374
10,86,0.2945,0.2615,6.5915
10,87,0.2713,0.2382,6.6275
10,88,0.2962,0.2626,6.7164
10,89,0.2824,0.2488,6.7319
10,90,0.2979,0.2635,6.8702
10,91,0.2723,0.2377,6.9243
10,92,0.2992,0.2653,6.7726
10,93,0.3038,0.2693,6.8914
10,94,0.2749,0.2408,6.8298
10,95,0.2832,0.2480,7.0364
10,96,0.2921,0.2570,7.0309
10,97,0.2911,0.2569,6.8422
10,98,0.3219,0.2873,6.9057
10,99,0.2962,0.2632,6.5868
10,100,0.2975,0.2636,6.7799
10,101,0.2822,0.2487,6.6953
10,102,0.2966,0.2625,6.8263
10,103,0.3118,0.2785,6.6482
10,104,0.2878,0.2528,6.9902
10,105,0.2838,0.2524,6.2921
10,106,0.3030,0.2697,6.6712
10,107,0.2978,0.2646,6.6361
10,108,0.2859,0.2524,6.6965
10,109,0.2948,0.2608,6.8141
10,110,0.2936,0.2610,6.5033
10,111,0.3050,0.2716,6.6804
10,112,0.3074,0.2746,6.5714
10,113,0.2883,0.2534,6.9797
10,114,0.2788,0.2439,6.9921
10,115,0.3075,0.2760,6.2963
10,116,0.2913,0.2588,6.4978
10,117,0.2819,0.2472,6.9405
10,118,0.2913,0.2576,6.7305
10,119,0.2891,0.2554,6.7596
10,120,0.3010,0.2665,6.9060
10,121,0.2786,0.2452,6.6712
10,122,0.3208,0.2876,6.6452
10,123,0.2739,0.2401,6.7544
10,124,0.2743,0.2404,6.7684
10,125,0.2764,0.2429,6.6844
10,126,0.2784,0.2442,6.8424
10,127,0.2921,0.2578,6.8547
10,128,0.2944,0.2614,6.6121
10,129,0.2881,0.2551,6.6077
10,130,0.3050,0.2707,6.8565
10,131,0.3190,0.2851,6.7790
10,132,0.2915,0.2566,6.9846
10,133,0.2989,0.2652,6.7435
10,134,0.2906,0.2567,6.7872
10,135,0.2993,0.2655,6.7694
10,136,0.2986,0.2636,7.0060
10,137,0.2710,0.2381,6.5881
10,138,0.2887,0.2550,6.7258
10,139,0.2983,0.2645,6.7571
10,140,0.2847,0.2509,6.7646
10,141,0.2722,0.2391,6.6288
10,142,0.3035,0.2688,6.9445
10,143,0.2767,0.2426,6.8043
10,144,0.3050,0.2699,7.0068
10,145,0.2865,0.2534,6.6337
10,146,0.2809,0.2469,6.8002
10,147,0.3206,0.2856,6.9993
10,148,0.2773,0.2443,6.5934
10,149,0.3069,0.2744,6.5077
10,150,0.2823,0.2478,6.9020
10,151,0.2837,0.2519,6.3665
10,152,0.3023,0.2685,6.7438
10,153,0.2878,0.2550,6.5600
10,154,0.2690,0.2346,6.8824
10,155,0.2892,0.2558,6.6812
10,156,0.3075,0.2736,6.7868
10,157,0.3148,0.2805,6.8658
10,158,0.2742,0.2398,6.8890
10,159,0.2911,0.2579,6.6348
10,160,0.2799,0.2462,6.7479
10,161,0.2869,0.2533,6.7266
10,162,0.2939,0.2591,6.9622
10,163,0.3135,0.2803,6.6362
10,164,0.2964,0.2614,7.0039
10,165,0.2885,0.2557,6.5769
10,166,0.2885,0.2551,6.6808
10,167,0.2969,0.2633,6.7065
10,168,0.2770,0.2439,6.6097
10,169,0.3066,0.2731,6.7004
10,170,0.2864,0.2528,6.7315
10,171,0.3097,0.2755,6.8512
10,172,0.3062,0.2724,6.7690
10,173,0.2820,0.2487,6.6450
10,174,0.2781,0.2453,6.5782
10,175,0.2969,0.2648,6.4210
10,176,0.2965,0.2626,6.7892
10,177,0.2977,0.2635,6.8416
10,178,0.2783,0.2453,6.5945
10,179,0.2702,0.2368,6.6728
10,180,0.3040,0.2705,6.6957
10,181,0.2856,0.2514,6.8400
10,182,0.3020,0.2685,6.7008
10,183,0.2973,0.2642,6.6157
10,184,0.2703,0.2360,6.8631
10,185,0.2879,0.2549,6.5994
10,186,0.2919,0.2573,6.9377
10,187,0.3158,0.2810,6.9560
10,188,0.2936,0.2598,6.7641
10,189,0.2781,0.2456,6.4924
10,190,0.2696,0.2365,6.6193
10,191,0.3030,0.2695,6.6822
10,192,0.2703,0.2371,6.6304
10,193,0.2908,0.2562,6.9088
10,194,0.2946,0.2613,6.6613
10,195,0.2814,0.2489,6.4928
10,196,0.2931,0.2603,6.5690
10,197,0.2734,0.2404,6.5933
10,198,0.2933,0.2609,6.4928
10,199,0.2743,0.2418,6.4920
10,200,0.2924,0.2594,6.6100
10,201,0.3029,0.2700,6.5645
10,202,0.2728,0.2413,6.3014
10,203,0.2789,0.2462,6.5391
10,204,0.3009,0.2668,6.8160
10,205,0.3180,0.2855,6.4947
10,206,0.3186,0.2859,6.5434
10,207,0.3082,0.2753,6.5825
10,208,0.3025,0.2683,6.8415
10,209,0.2917,0.2593,6.4830
10,210,0.2946,0.2619,6.5386
10,211,0.2710,0.2384,6.5122
10,212,0.2948,0.2605,6.8703
10,213,0.2814,0.2479,6.6854
10,214,0.2876,0.2525,7.0164
10,215,0.2704,0.2367,6.7433
10,216,0.2749,0.2418,6.6186
10,217,0.2684,0.2349,6.7114
10,218,0.2777,0.2440,6.7393
10,219,0.3052,0.2697,7.1118
10,220,0.3038,0.2696,6.8440
10,221,0.2628,0.2282,6.9314
10,222,0.2882,0.2530,7.0517
10,223,0.2990,0.2663,6.5581
10,224,0.2879,0.2550,6.5944
10,225,0.3004,0.2667,6.7415
10,226,0.2761,0.2414,6.9423
10,227,0.2974,0.2638,6.7100
10,228,0.2882,0.2554,6.5685
10,229,0.2903,0.2564,6.7799
10,230,0.2692,0.2371,6.4117
10,231,0.2941,0.2611,6.6040
10,232,0.2816,0.2479,6.7314
10,233,0.3177,0.2848,6.5873
10,234,0.2697,0.2350,6.9275
10,235,0.2753,0.2409,6.8737
10,236,0.2772,0.2435,6.7416
10,237,0.3142,0.2815,6.5324
10,238,0.3056,0.2716,6.7972
10,239,0.2892,0.2554,6.7537
10,240,0.2896,0.2560,6.7303
10,241,0.2803,0.2452,7.0146
10,242,0.2916,0.2579,6.7449
10,243,0.3050,0.2704,6.9174
10,244,0.2965,0.2638,6.5503
10,245,0.3010,0.2666,6.8783
10,246,0.2834,0.2499,6.7103
10,247,0.2758,0.2421,6.7252
10,248,0.2749,0.2410,6.7863
10,249,0.2825,0.2495,6.5853
10,250,0.2863,0.2538,6.5010
10,251,0.3000,0.2659,6.8051
10,252,0.2960,0.2617,6.8458
10,253,0.2727,0.2398,6.5846
10,254,0.3004,0.2668,6.7251
10,255,0.2913,0.2580,6.6605
10,256,0.2884,0.2545,6.7942
10,257,0.2899,0.2571,6.5614
10,258,0.2973,0.2639,6.6863
10,259,0.3033,0.2711,6.4470
10,260,0.2783,0.2468,6.3060
10,261,0.2737,0.2401,6.7079
10,262,0.2945,0.2601,6.8682
10,263,0.2857,0.2524,6.6572
10,264,0.3284,0.2945,6.7776
10,265,0.2862,0.2517,6.8814
10,266,0.2957,0.2634,6.4738
10,267,0.2831,0.2492,6.7791
10,268,0.2936,0.2605,6.6253
10,269,0.2962,0.2629,6.6522
10,270,0.2664,0.2326,6.7559
10,271,0.2836,0.2508,6.5535
10,272,0.3121,0.2796,6.5167
10,273,0.2899,0.2563,6.7327
10,274,0.2820,0.2483,6.7458
10,275,0.2794,0.2464,6.5950
10,276,0.2932,0.2596,6.7202
10,277,0.2910,0.2568,6.8473
10,278,0.2748,0.2407,6.8191
10,279,0.2845,0.2508,6.7462
10,280,0.2761,0.2442,6.3659
10,281,0.2684,0.2349,6.6876
10,282,0.2978,0.2640,6.7739
10,283,0.2977,0.2652,6.4974
10,284,0.2798,0.2469,6.5774
10,285,0.2867,0.2533,6.6641
10,286,0.2698,0.2367,6.6197
10,287,0.2980,0.2652,6.5603
10,288,0.2714,0.2388,6.5362
10,289,0.2857,0.2514,6.8675
10,290,0.3187,0.2846,6.8321
10,291,0.2770,0.2435,6.7021
10,292,0.3098,0.2761,6.7363
10,293,0.3084,0.2744,6.7996
10,294,0.3085,0.2739,6.9219
10,295,0.2779,0.2444,6.6997
10,296,0.2961,0.2628,6.6531
10,297,0.2814,0.2472,6.8536
10,298,0.2899,0.2553,6.9041
10,299,0.2718,0.2374,6.8718
10,300,0.2846,0.2497,6.9915
10,301,0.2880,0.2544,6.7179
10,302,0.2806,0.2479,6.5495
10,303,0.2824,0.2474,6.9871
10,304,0.2774,0.2443,6.6214
10,305,0.2789,0.2446,6.8736
10,306,0.2893,0.2566,6.5446
10,307,0.2861,0.2521,6.7922
10,308,0.2921,0.2581,6.8096
10,309,0.2748,0.2409,6.7858
10,310,0.2693,0.2353,6.8133
10,311,0.2908,0.2570,6.7723
10,312,0.2785,0.2449,6.7210
10,313,0.2927,0.2607,6.3890
10,314,0.3075,0.2721,7.0909
10,315,0.2880,0.2543,6.7530
10,316,0.2842,0.2500,6.8427
10,317,0.3117,0.2773,6.8743
10,318,0.2988,0.2646,6.8536
10,319,0.2849,0.2513,6.7177
10,320,0.3196,0.2847,6.9882
10,321,0.2953,0.2607,6.9091
10,322,0.2860,0.2523,6.7369
10,323,0.2847,0.2507,6.8096
10,324,0.2836,0.2479,7.1272
10,325,0.2899,0.2548,7.0271
10,326,0.3013,0.2654,7.1705
10,327,0.3089,0.2746,6.8647
10,328,0.2886,0.2543,6.8590
10,329,0.2864,0.2507,7.1511
10,330,0.2864,0.2514,6.9990
10,331,0.2713,0.2375,6.7605
10,332,0.3041,0.2698,6.8571
10,333,0.2958,0.2619,6.7835
10,334,0.2894,0.2569,6.5056
10,335,0.2878,0.2558,6.4122
10,336,0.2875,0.2547,6.5640
10,337,0.3064,0.2729,6.7122
10,338,0.3193,0.2858,6.7158
10,339,0.2819,0.2475,6.8759
10,340,0.2958,0.2622,6.7194
10,341,0.2760,0.2429,6.6239
10,342,0.3279,0.2933,6.9189
10,343,0.2862,0.2510,7.0258
10,344,0.2885,0.2538,6.9429
10,345,0.3281,0.2942,6.7888
10,346,0.2950,0.2614,6.7291
10,347,0.3073,0.2730,6.8575
10,348,0.2864,0.2525,6.7834
10,349,0.2951,0.2611,6.7987
10,350,0.2913,0.2575,6.7788
10,351,0.3095,0.2743,7.0329
10,352,0.2937,0.2605,6.6344
10,353,0.2941,0.2615,6.5194
10,354,0.3152,0.2817,6.7075
10,355,0.3058,0.2717,6.8251
10,356,0.2748,0.2419,6.5803
10,357,0.2641,0.2302,6.7727
10,358,0.3193,0.2862,6.6271
10,359,0.3261,0.2921,6.8095
10,360,0.2972,0.2639,6.6693
10,361,0.2853,0.2517,6.7103
10,362,0.2831,0.2498,6.6535
10,363,0.3153,0.2812,6.8187
10,364,0.2942,0.2608,6.6844
10,365,0.3054,0.2706,6.9552
10,366,0.2959,0.2624,6.6958
10,367,0.2640,0.2290,7.0184
10,368,0.3087,0.2734,7.0621
10,369,0.2811,0.2474,6.7483
10,370,0.3284,0.2937,6.9400
10,371,0.3196,0.2852,6.8759
10,372,0.3075,0.2741,6.6828
10,373,0.2931,0.2594,6.7373
10,374,0.2754,0.2415,6.7729
10,375,0.2875,0.2523,7.0354
10,376,0.2863,0.2523,6.7981
10,377,0.2995,0.2657,6.7465
10,378,0.2952,0.2610,6.8311
10,379,0.2783,0.2444,6.7776
10,380,0.2700,0.2362,6.7476
10,381,0.2963,0.2619,6.8862
10,382,0.2860,0.2512,6.9474
10,383,0.2832,0.2494,6.7755
10,384,0.2960,0.2613,6.9335
10,385,0.2985,0.2631,7.0762
10,386,0.2626,0.2285,6.8086
10,387,0.2882,0.2555,6.5428
10,388,0.2851,0.2518,6.6613
10,389,0.2995,0.2648,6.9315
10,390,0.2787,0.2450,6.7379
10,391,0.3095,0.2765,6.5987
10,392,0.2695,0.2360,6.7082
10,393,0.2816,0.2476,6.7966
10,394,0.3126,0.2784,6.8473
10,395,0.2963,0.2611,7.0324
10,396,0.2717,0.2372,6.8907
10,397,0.2900,0.2561,6.7815
10,398,0.2912,0.2585,6.5564
10,399,0.2903,0.2556,6.9469
10,400,0.2798,0.2464,6.6765
10,401,0.2555,0.2223,6.6329
10,402,0.2802,0.2448,7.0894
10,403,0.3004,0.2670,6.6961
10,404,0.2836,0.2487,6.9751
10,405,0.2884,0.2540,6.8813
10,406,0.2986,0.2659,6.5534
10,407,0.2801,0.2468,6.6548
10,408,0.2876,0.2545,6.6230
10,409,0.2944,0.2607,6.7415
10,410,0.2825,0.2485,6.7996
10,411,0.2945,0.2604,6.8081
10,412,0.2761,0.2427,6.6862
10,413,0.3045,0.2709,6.7217
10,414,0.2812,0.2488,6.4769
10,415,0.2864,0.2535,6.5875
10,416,0.3049,0.2703,6.9219
10,417,0.2729,0.2387,6.8331
10,418,0.2791,0.2465,6.5180
10,419,0.3092,0.2761,6.6296
10,420,0.2926,0.2594,6.6399
10,421,0.2759,0.2429,6.5950
10,422,0.3168,0.2822,6.9369
10,423,0.2931,0.2597,6.6825
10,424,0.2778,0.2430,6.9663
10,425,0.2821,0.2490,6.6155
10,426,0.2755,0.2418,6.7419
10,427,0.2838,0.2488,7.0022
10,428,0.2819,0.2493,6.5278
10,429,0.2922,0.2574,6.9690
10,430,0.2786,0.2459,6.5413
10,431,0.2969,0.2623,6.9261
10,432,0.2832,0.2493,6.7915
10,433,0.2949,0.2611,6.7646
10,434,0.2871,0.2537,6.6802
10,435,0.2829,0.2497,6.6422
10,436,0.3052,0.2713,6.7905
10,437,0.3024,0.2689,6.7066
10,438,0.2950,0.2622,6.5563
10,439,0.2941,0.2617,6.4873
10,440,0.2778,0.2452,6.5238
10,441,0.2784,0.2452,6.6376
10,442,0.2801,0.2470,6.6308
10,443,0.3173,0.2836,6.7348
10,444,0.2965,0.2630,6.7063
10,445,0.2911,0.2564,6.9438
10,446,0.2726,0.2392,6.6837
10,447,0.3111,0.2773,6.7534
10,448,0.2902,0.2576,6.5354
10,449,0.2990,0.2668,6.4505
10,450,0.2634,0.2300,6.6855
10,451,0.3005,0.2667,6.7525
10,452,0.3069,0.2724,6.9045
10,453,0.3134,0.2799,6.6925
10,454,0.2865,0.2534,6.6326
10,455,0.3347,0.2993,7.0867
10,456,0.2969,0.2621,6.9538
10,457,0.2612,0.2261,7.0321
10,458,0.2761,0.2416,6.9030
10,459,0.2767,0.2436,6.6141
10,460,0.2815,0.2479,6.7124
10,461,0.2782,0.2453,6.5818
10,462,0.2755,0.2436,6.3691
10,463,0.2931,0.2580,7.0191
10,464,0.2931,0.2601,6.6113
10,465,0.2998,0.2636,7.2588
10,466,0.3027,0.2680,6.9409
10,467,0.2944,0.2606,6.7683
10,468,0.2808,0.2471,6.7391
10,469,0.3025,0.2685,6.8024
10,470,0.3052,0.2712,6.7973
10,471,0.2817,0.2478,6.7855
10,472,0.2768,0.2432,6.7003
10,473,0.2979,0.2633,6.9128
10,474,0.2766,0.2435,6.6176
10,475,0.2926,0.2581,6.8950
10,476,0.2804,0.2460,6.8737
10,477,0.2842,0.2510,6.6338
10,478,0.2838,0.2498,6.8002
10,479,0.2971,0.2643,6.5588
10,480,0.3474,0.3135,6.7876
10,481,0.2908,0.2571,6.7409
10,482,0.2720,0.2380,6.8121
10,483,0.2797,0.2467,6.6040
10,484,0.2733,0.2394,6.7702
10,485,0.3025,0.2686,6.7770
10,486,0.2903,0.2564,6.7801
10,487,0.3024,0.2680,6.8827
10,488,0.2853,0.2508,6.8963
10,489,0.2595,0.2260,6.6844
10,490,0.2713,0.2383,6.5973
